i;x;y;z
7105;-0.474600;-0.402747;-0.325568
7106;-0.479713;-0.398749;-0.322266
7107;-0.484810;-0.394744;-0.318959
7108;-0.489890;-0.390731;-0.315649
7109;-0.494953;-0.386711;-0.312335
7110;-0.500000;-0.382683;-0.309017
7111;-0.505030;-0.378649;-0.305695
7112;-0.510043;-0.374607;-0.302370
7113;-0.515038;-0.370557;-0.299041
7114;-0.520016;-0.366501;-0.295708
7115;-0.524977;-0.362438;-0.292372
7116;-0.529919;-0.358368;-0.289032
7117;-0.534844;-0.354291;-0.285688
7118;-0.539751;-0.350207;-0.282341
7119;-0.544639;-0.346117;-0.278991
7120;-0.549509;-0.342020;-0.275637
7121;-0.554360;-0.337917;-0.272280
7122;-0.559193;-0.333807;-0.268920
7123;-0.564007;-0.329691;-0.265556
7124;-0.568801;-0.325568;-0.262189
7125;-0.573576;-0.321439;-0.258819
7126;-0.578332;-0.317305;-0.255446
7127;-0.583069;-0.313164;-0.252069
7128;-0.587785;-0.309017;-0.248690
7129;-0.592482;-0.304864;-0.245307
7130;-0.597159;-0.300706;-0.241922
7131;-0.601815;-0.296542;-0.238533
7132;-0.606451;-0.292372;-0.235142
7133;-0.611067;-0.288196;-0.231748
7134;-0.615661;-0.284015;-0.228351
7135;-0.620235;-0.279829;-0.224951
7136;-0.624789;-0.275637;-0.221548
7137;-0.629320;-0.271440;-0.218143
7138;-0.633831;-0.267238;-0.214735
7139;-0.638320;-0.263031;-0.211325
7140;-0.642788;-0.258819;-0.207912
7141;-0.647233;-0.254602;-0.204496
7142;-0.651657;-0.250380;-0.201078
7143;-0.656059;-0.246153;-0.197657
7144;-0.660439;-0.241922;-0.194234
7145;-0.664796;-0.237686;-0.190809
7146;-0.669131;-0.233445;-0.187381
7147;-0.673443;-0.229200;-0.183951
7148;-0.677732;-0.224951;-0.180519
7149;-0.681998;-0.220697;-0.177085
7150;-0.686242;-0.216440;-0.173648
7151;-0.690462;-0.212178;-0.170209
7152;-0.694658;-0.207912;-0.166769
7153;-0.698832;-0.203642;-0.163326
7154;-0.702981;-0.199368;-0.159881
7155;-0.707107;-0.195090;-0.156434
7156;-0.711209;-0.190809;-0.152986
7157;-0.715286;-0.186524;-0.149535
7158;-0.719340;-0.182236;-0.146083
7159;-0.723369;-0.177944;-0.142629
7160;-0.727374;-0.173648;-0.139173
7161;-0.731354;-0.169350;-0.135716
7162;-0.735309;-0.165048;-0.132256
7163;-0.739239;-0.160743;-0.128796
7164;-0.743145;-0.156434;-0.125333
7165;-0.747025;-0.152123;-0.121869
7166;-0.750880;-0.147809;-0.118404
7167;-0.754710;-0.143493;-0.114937
7168;-0.758514;-0.139173;-0.111469
7169;-0.762292;-0.134851;-0.107999
7170;-0.766044;-0.130526;-0.104528
7171;-0.769771;-0.126199;-0.101056
7172;-0.773472;-0.121869;-0.097583
7173;-0.777146;-0.117537;-0.094108
7174;-0.780794;-0.113203;-0.090633
7175;-0.784416;-0.108867;-0.087156
7176;-0.788011;-0.104528;-0.083678
7177;-0.791579;-0.100188;-0.080199
7178;-0.795121;-0.095846;-0.076719
7179;-0.798636;-0.091502;-0.073238
7180;-0.802123;-0.087156;-0.069756
7181;-0.805584;-0.082808;-0.066274
7182;-0.809017;-0.078459;-0.062791
7183;-0.812423;-0.074108;-0.059306
7184;-0.815801;-0.069756;-0.055822
7185;-0.819152;-0.065403;-0.052336
7186;-0.822475;-0.061049;-0.048850
7187;-0.825770;-0.056693;-0.045363
7188;-0.829038;-0.052336;-0.041876
7189;-0.832277;-0.047978;-0.038388
7190;-0.835488;-0.043619;-0.034899
7191;-0.838671;-0.039260;-0.031411
7192;-0.841825;-0.034899;-0.027922
7193;-0.844951;-0.030539;-0.024432
7194;-0.848048;-0.026177;-0.020942
7195;-0.851117;-0.021815;-0.017452
7196;-0.854156;-0.017452;-0.013962
7197;-0.857167;-0.013090;-0.010472
7198;-0.860149;-0.008727;-0.006981
7199;-0.863102;-0.004363;-0.003491
7200;-0.866025;-0.000000;-0.000000
7201;-0.868920;0.004363;0.003491
7202;-0.871784;0.008727;0.006981
7203;-0.874620;0.013090;0.010472
7204;-0.877425;0.017452;0.013962
7205;-0.880201;0.021815;0.017452
7206;-0.882948;0.026177;0.020942
7207;-0.885664;0.030539;0.024432
7208;-0.888350;0.034899;0.027922
7209;-0.891007;0.039260;0.031411
7210;-0.893633;0.043619;0.034899
7211;-0.896229;0.047978;0.038388
7212;-0.898794;0.052336;0.041876
7213;-0.901329;0.056693;0.045363
7214;-0.903834;0.061049;0.048850
7215;-0.906308;0.065403;0.052336
7216;-0.908751;0.069756;0.055822
7217;-0.911164;0.074108;0.059306
7218;-0.913545;0.078459;0.062791
7219;-0.915896;0.082808;0.066274
7220;-0.918216;0.087156;0.069756
7221;-0.920505;0.091502;0.073238
7222;-0.922762;0.095846;0.076719
7223;-0.924989;0.100188;0.080199
7224;-0.927184;0.104528;0.083678
7225;-0.929348;0.108867;0.087156
7226;-0.931480;0.113203;0.090633
7227;-0.933580;0.117537;0.094108
7228;-0.935650;0.121869;0.097583
7229;-0.937687;0.126199;0.101056
7230;-0.939693;0.130526;0.104528
7231;-0.941666;0.134851;0.107999
7232;-0.943609;0.139173;0.111469
7233;-0.945519;0.143493;0.114937
7234;-0.947397;0.147809;0.118404
7235;-0.949243;0.152123;0.121869
7236;-0.951057;0.156434;0.125333
7237;-0.952838;0.160743;0.128796
7238;-0.954588;0.165048;0.132256
7239;-0.956305;0.169350;0.135716
7240;-0.957990;0.173648;0.139173
7241;-0.959642;0.177944;0.142629
7242;-0.961262;0.182236;0.146083
7243;-0.962849;0.186524;0.149535
7244;-0.964404;0.190809;0.152986
7245;-0.965926;0.195090;0.156434
7246;-0.967415;0.199368;0.159881
7247;-0.968872;0.203642;0.163326
7248;-0.970296;0.207912;0.166769
7249;-0.971687;0.212178;0.170209
7250;-0.973045;0.216440;0.173648
7251;-0.974370;0.220697;0.177085
7252;-0.975662;0.224951;0.180519
7253;-0.976921;0.229200;0.183951
7254;-0.978148;0.233445;0.187381
7255;-0.979341;0.237686;0.190809
7256;-0.980500;0.241922;0.194234
7257;-0.981627;0.246153;0.197657
7258;-0.982721;0.250380;0.201078
7259;-0.983781;0.254602;0.204496
7260;-0.984808;0.258819;0.207912
7261;-0.985801;0.263031;0.211325
7262;-0.986762;0.267238;0.214735
7263;-0.987688;0.271440;0.218143
7264;-0.988582;0.275637;0.221548
7265;-0.989442;0.279829;0.224951
7266;-0.990268;0.284015;0.228351
7267;-0.991061;0.288196;0.231748
7268;-0.991820;0.292372;0.235142
7269;-0.992546;0.296542;0.238533
7270;-0.993238;0.300706;0.241922
7271;-0.993897;0.304864;0.245307
7272;-0.994522;0.309017;0.248690
7273;-0.995113;0.313164;0.252069
7274;-0.995671;0.317305;0.255446
7275;-0.996195;0.321439;0.258819
7276;-0.996685;0.325568;0.262189
7277;-0.997141;0.329691;0.265556
7278;-0.997564;0.333807;0.268920
7279;-0.997953;0.337917;0.272280
7280;-0.998308;0.342020;0.275637
7281;-0.998630;0.346117;0.278991
7282;-0.998917;0.350207;0.282341
7283;-0.999171;0.354291;0.285688
7284;-0.999391;0.358368;0.289032
7285;-0.999577;0.362438;0.292372
7286;-0.999729;0.366501;0.295708
7287;-0.999848;0.370557;0.299041
7288;-0.999932;0.374607;0.302370
7289;-0.999983;0.378649;0.305695
7290;-1.000000;0.382683;0.309017
7291;-0.999983;0.386711;0.312335
7292;-0.999932;0.390731;0.315649
7293;-0.999848;0.394744;0.318959
7294;-0.999729;0.398749;0.322266
7295;-0.999577;0.402747;0.325568
7296;-0.999391;0.406737;0.328867
7297;-0.999171;0.410719;0.332161
7298;-0.998917;0.414693;0.335452
7299;-0.998630;0.418660;0.338738
7300;-0.998308;0.422618;0.342020
7301;-0.997953;0.426569;0.345298
7302;-0.997564;0.430511;0.348572
7303;-0.997141;0.434445;0.351842
7304;-0.996685;0.438371;0.355107
7305;-0.996195;0.442289;0.358368
7306;-0.995671;0.446198;0.361625
7307;-0.995113;0.450098;0.364877
7308;-0.994522;0.453990;0.368125
7309;-0.993897;0.457874;0.371368
7310;-0.993238;0.461749;0.374607
7311;-0.992546;0.465615;0.377841
7312;-0.991820;0.469472;0.381070
7313;-0.991061;0.473320;0.384295
7314;-0.990268;0.477159;0.387516
7315;-0.989442;0.480989;0.390731
7316;-0.988582;0.484810;0.393942
7317;-0.987688;0.488621;0.397148
7318;-0.986762;0.492424;0.400349
7319;-0.985801;0.496217;0.403545
7320;-0.984808;0.500000;0.406737
7321;-0.983781;0.503774;0.409923
7322;-0.982721;0.507538;0.413104
7323;-0.981627;0.511293;0.416281
7324;-0.980500;0.515038;0.419452
7325;-0.979341;0.518773;0.422618
7326;-0.978148;0.522499;0.425779
7327;-0.976921;0.526214;0.428935
7328;-0.975662;0.529919;0.432086
7329;-0.974370;0.533615;0.435231
7330;-0.973045;0.537300;0.438371
7331;-0.971687;0.540974;0.441506
7332;-0.970296;0.544639;0.444635
7333;-0.968872;0.548293;0.447759
7334;-0.967415;0.551937;0.450878
7335;-0.965926;0.555570;0.453990
7336;-0.964404;0.559193;0.457098
7337;-0.962849;0.562805;0.460200
7338;-0.961262;0.566406;0.463296
7339;-0.959642;0.569997;0.466387
7340;-0.957990;0.573576;0.469472
7341;-0.956305;0.577145;0.472551
7342;-0.954588;0.580703;0.475624
7343;-0.952838;0.584250;0.478692
7344;-0.951057;0.587785;0.481754
7345;-0.949243;0.591310;0.484810
7346;-0.947397;0.594823;0.487860
7347;-0.945519;0.598325;0.490904
7348;-0.943609;0.601815;0.493942
7349;-0.941666;0.605294;0.496974
7350;-0.939693;0.608761;0.500000
7351;-0.937687;0.612217;0.503020
7352;-0.935650;0.615661;0.506034
7353;-0.933580;0.619094;0.509041
7354;-0.931480;0.622515;0.512043
7355;-0.929348;0.625923;0.515038
7356;-0.927184;0.629320;0.518027
7357;-0.924989;0.632705;0.521010
7358;-0.922762;0.636078;0.523986
7359;-0.920505;0.639439;0.526956
7360;-0.918216;0.642788;0.529919
7361;-0.915896;0.646124;0.532876
7362;-0.913545;0.649448;0.535827
7363;-0.911164;0.652760;0.538771
7364;-0.908751;0.656059;0.541708
7365;-0.906308;0.659346;0.544639
7366;-0.903834;0.662620;0.547563
7367;-0.901329;0.665882;0.550481
7368;-0.898794;0.669131;0.553392
7369;-0.896229;0.672367;0.556296
7370;-0.893633;0.675590;0.559193
7371;-0.891007;0.678801;0.562083
7372;-0.888350;0.681998;0.564967
7373;-0.885664;0.685183;0.567844
7374;-0.882948;0.688355;0.570714
7375;-0.880201;0.691513;0.573576
7376;-0.877425;0.694658;0.576432
7377;-0.874620;0.697790;0.579281
7378;-0.871784;0.700909;0.582123
7379;-0.868920;0.704015;0.584958
7380;-0.866025;0.707107;0.587785
7381;-0.863102;0.710185;0.590606
7382;-0.860149;0.713250;0.593419
7383;-0.857167;0.716302;0.596225
7384;-0.854156;0.719340;0.599024
7385;-0.851117;0.722364;0.601815
7386;-0.848048;0.725374;0.604599
7387;-0.844951;0.728371;0.607376
7388;-0.841825;0.731354;0.610145
7389;-0.838671;0.734323;0.612907
7390;-0.835488;0.737277;0.615661
7391;-0.832277;0.740218;0.618408
7392;-0.829038;0.743145;0.621148
7393;-0.825770;0.746057;0.623880
7394;-0.822475;0.748956;0.626604
7395;-0.819152;0.751840;0.629320
7396;-0.815801;0.754710;0.632029
7397;-0.812423;0.757565;0.634731
7398;-0.809017;0.760406;0.637424
7399;-0.805584;0.763232;0.640110
7400;-0.802123;0.766044;0.642788
7401;-0.798636;0.768842;0.645458
7402;-0.795121;0.771625;0.648120
7403;-0.791579;0.774393;0.650774
7404;-0.788011;0.777146;0.653421
7405;-0.784416;0.779884;0.656059
7406;-0.780794;0.782608;0.658689
7407;-0.777146;0.785317;0.661312
7408;-0.773472;0.788011;0.663926
7409;-0.769771;0.790690;0.666532
7410;-0.766044;0.793353;0.669131
7411;-0.762292;0.796002;0.671721
7412;-0.758514;0.798636;0.674302
7413;-0.754710;0.801254;0.676876
7414;-0.750880;0.803857;0.679441
7415;-0.747025;0.806445;0.681998
7416;-0.743145;0.809017;0.684547
7417;-0.739239;0.811574;0.687088
7418;-0.735309;0.814116;0.689620
7419;-0.731354;0.816642;0.692143
7420;-0.727374;0.819152;0.694658
7421;-0.723369;0.821647;0.697165
7422;-0.719340;0.824126;0.699663
7423;-0.715286;0.826590;0.702153
7424;-0.711209;0.829038;0.704634
7425;-0.707107;0.831470;0.707107
7426;-0.702981;0.833886;0.709571
7427;-0.698832;0.836286;0.712026
7428;-0.694658;0.838671;0.714473
7429;-0.690462;0.841039;0.716911
7430;-0.686242;0.843391;0.719340
7431;-0.681998;0.845728;0.721760
7432;-0.677732;0.848048;0.724172
7433;-0.673443;0.850352;0.726575
7434;-0.669131;0.852640;0.728969
7435;-0.664796;0.854912;0.731354
7436;-0.660439;0.857167;0.733730
7437;-0.656059;0.859406;0.736097
7438;-0.651657;0.861629;0.738455
7439;-0.647233;0.863836;0.740805
7440;-0.642788;0.866025;0.743145
7441;-0.638320;0.868199;0.745476
7442;-0.633831;0.870356;0.747798
7443;-0.629320;0.872496;0.750111
7444;-0.624789;0.874620;0.752415
7445;-0.620235;0.876727;0.754710
7446;-0.615661;0.878817;0.756995
7447;-0.611067;0.880891;0.759271
7448;-0.606451;0.882948;0.761538
7449;-0.601815;0.884988;0.763796
7450;-0.597159;0.887011;0.766044
7451;-0.592482;0.889017;0.768284
7452;-0.587785;0.891007;0.770513
7453;-0.583069;0.892979;0.772734
7454;-0.578332;0.894934;0.774944
7455;-0.573576;0.896873;0.777146
7456;-0.568801;0.898794;0.779338
7457;-0.564007;0.900698;0.781520
7458;-0.559193;0.902585;0.783693
7459;-0.554360;0.904455;0.785857
7460;-0.549509;0.906308;0.788011
7461;-0.544639;0.908143;0.790155
7462;-0.539751;0.909961;0.792290
7463;-0.534844;0.911762;0.794415
7464;-0.529919;0.913545;0.796530
7465;-0.524977;0.915311;0.798636
7466;-0.520016;0.917060;0.800731
7467;-0.515038;0.918791;0.802817
7468;-0.510043;0.920505;0.804894
7469;-0.505030;0.922201;0.806960
7470;-0.500000;0.923880;0.809017
7471;-0.494953;0.925541;0.811064
7472;-0.489890;0.927184;0.813101
7473;-0.484810;0.928810;0.815128
7474;-0.479713;0.930418;0.817145
7475;-0.474600;0.932008;0.819152
7476;-0.469472;0.933580;0.821149
7477;-0.464327;0.935135;0.823136
7478;-0.459166;0.936672;0.825113
7479;-0.453990;0.938191;0.827081
7480;-0.448799;0.939693;0.829038
7481;-0.443593;0.941176;0.830984
7482;-0.438371;0.942641;0.832921
7483;-0.433135;0.944089;0.834848
7484;-0.427884;0.945519;0.836764
7485;-0.422618;0.946930;0.838671
7486;-0.417338;0.948324;0.840567
7487;-0.412045;0.949699;0.842452
7488;-0.406737;0.951057;0.844328
7489;-0.401415;0.952396;0.846193
7490;-0.396080;0.953717;0.848048
7491;-0.390731;0.955020;0.849893
7492;-0.385369;0.956305;0.851727
7493;-0.379994;0.957571;0.853551
7494;-0.374607;0.958820;0.855364
7495;-0.369206;0.960050;0.857167
7496;-0.363793;0.961262;0.858960
7497;-0.358368;0.962455;0.860742
7498;-0.352931;0.963630;0.862514
7499;-0.347481;0.964787;0.864275
7500;-0.342020;0.965926;0.866025
7501;-0.336547;0.967046;0.867765
7502;-0.331063;0.968148;0.869495
7503;-0.325568;0.969231;0.871214
7504;-0.320062;0.970296;0.872922
7505;-0.314545;0.971342;0.874620
7506;-0.309017;0.972370;0.876307
7507;-0.303479;0.973379;0.877983
7508;-0.297930;0.974370;0.879649
7509;-0.292372;0.975342;0.881303
7510;-0.286803;0.976296;0.882948
7511;-0.281225;0.977231;0.884581
7512;-0.275637;0.978148;0.886204
7513;-0.270040;0.979045;0.887815
7514;-0.264434;0.979925;0.889416
7515;-0.258819;0.980785;0.891007
7516;-0.253195;0.981627;0.892586
7517;-0.247563;0.982450;0.894154
7518;-0.241922;0.983255;0.895712
7519;-0.236273;0.984041;0.897258
7520;-0.230616;0.984808;0.898794
7521;-0.224951;0.985556;0.900319
7522;-0.219279;0.986286;0.901833
7523;-0.213599;0.986996;0.903335
7524;-0.207912;0.987688;0.904827
7525;-0.202218;0.988362;0.906308
7526;-0.196517;0.989016;0.907777
7527;-0.190809;0.989651;0.909236
7528;-0.185095;0.990268;0.910684
7529;-0.179375;0.990866;0.912120
7530;-0.173648;0.991445;0.913545
7531;-0.167916;0.992005;0.914960
7532;-0.162178;0.992546;0.916363
7533;-0.156434;0.993068;0.917755
7534;-0.150686;0.993572;0.919135
7535;-0.144932;0.994056;0.920505
7536;-0.139173;0.994522;0.921863
7537;-0.133410;0.994969;0.923210
7538;-0.127642;0.995396;0.924546
7539;-0.121869;0.995805;0.925871
7540;-0.116093;0.996195;0.927184
7541;-0.110313;0.996566;0.928486
7542;-0.104528;0.996917;0.929776
7543;-0.098741;0.997250;0.931056
7544;-0.092950;0.997564;0.932324
7545;-0.087156;0.997859;0.933580
7546;-0.081359;0.998135;0.934826
7547;-0.075559;0.998392;0.936060
7548;-0.069756;0.998630;0.937282
7549;-0.063952;0.998848;0.938493
7550;-0.058145;0.999048;0.939693
7551;-0.052336;0.999229;0.940881
7552;-0.046525;0.999391;0.942057
7553;-0.040713;0.999534;0.943223
7554;-0.034899;0.999657;0.944376
7555;-0.029085;0.999762;0.945519
7556;-0.023269;0.999848;0.946649
7557;-0.017452;0.999914;0.947768
7558;-0.011635;0.999962;0.948876
7559;-0.005818;0.999990;0.949972
7560;-0.000000;1.000000;0.951057
7561;0.005818;0.999990;0.952129
7562;0.011635;0.999962;0.953191
7563;0.017452;0.999914;0.954240
7564;0.023269;0.999848;0.955278
7565;0.029085;0.999762;0.956305
7566;0.034899;0.999657;0.957319
7567;0.040713;0.999534;0.958323
7568;0.046525;0.999391;0.959314
7569;0.052336;0.999229;0.960294
7570;0.058145;0.999048;0.961262
7571;0.063952;0.998848;0.962218
7572;0.069756;0.998630;0.963163
7573;0.075559;0.998392;0.964095
7574;0.081359;0.998135;0.965016
7575;0.087156;0.997859;0.965926
7576;0.092950;0.997564;0.966823
7577;0.098741;0.997250;0.967709
7578;0.104528;0.996917;0.968583
7579;0.110313;0.996566;0.969445
7580;0.116093;0.996195;0.970296
7581;0.121869;0.995805;0.971134
7582;0.127642;0.995396;0.971961
7583;0.133410;0.994969;0.972776
7584;0.139173;0.994522;0.973579
7585;0.144932;0.994056;0.974370
7586;0.150686;0.993572;0.975149
7587;0.156434;0.993068;0.975917
7588;0.162178;0.992546;0.976672
7589;0.167916;0.992005;0.977416
7590;0.173648;0.991445;0.978148
7591;0.179375;0.990866;0.978867
7592;0.185095;0.990268;0.979575
7593;0.190809;0.989651;0.980271
7594;0.196517;0.989016;0.980955
7595;0.202218;0.988362;0.981627
7596;0.207912;0.987688;0.982287
7597;0.213599;0.986996;0.982935
7598;0.219279;0.986286;0.983571
7599;0.224951;0.985556;0.984196
7600;0.230616;0.984808;0.984808
7601;0.236273;0.984041;0.985408
7602;0.241922;0.983255;0.985996
7603;0.247563;0.982450;0.986572
7604;0.253195;0.981627;0.987136
7605;0.258819;0.980785;0.987688
7606;0.264434;0.979925;0.988228
7607;0.270040;0.979045;0.988756
7608;0.275637;0.978148;0.989272
7609;0.281225;0.977231;0.989776
7610;0.286803;0.976296;0.990268
7611;0.292372;0.975342;0.990748
7612;0.297930;0.974370;0.991216
7613;0.303479;0.973379;0.991671
7614;0.309017;0.972370;0.992115
7615;0.314545;0.971342;0.992546
7616;0.320062;0.970296;0.992966
7617;0.325568;0.969231;0.993373
7618;0.331063;0.968148;0.993768
7619;0.336547;0.967046;0.994151
7620;0.342020;0.965926;0.994522
7621;0.347481;0.964787;0.994881
7622;0.352931;0.963630;0.995227
7623;0.358368;0.962455;0.995562
7624;0.363793;0.961262;0.995884
7625;0.369206;0.960050;0.996195
7626;0.374607;0.958820;0.996493
7627;0.379994;0.957571;0.996779
7628;0.385369;0.956305;0.997053
7629;0.390731;0.955020;0.997314
7630;0.396080;0.953717;0.997564
7631;0.401415;0.952396;0.997801
7632;0.406737;0.951057;0.998027
7633;0.412045;0.949699;0.998240
7634;0.417338;0.948324;0.998441
7635;0.422618;0.946930;0.998630
7636;0.427884;0.945519;0.998806
7637;0.433135;0.944089;0.998971
7638;0.438371;0.942641;0.999123
7639;0.443593;0.941176;0.999263
7640;0.448799;0.939693;0.999391
7641;0.453990;0.938191;0.999507
7642;0.459166;0.936672;0.999610
7643;0.464327;0.935135;0.999701
7644;0.469472;0.933580;0.999781
7645;0.474600;0.932008;0.999848
7646;0.479713;0.930418;0.999903
7647;0.484810;0.928810;0.999945
7648;0.489890;0.927184;0.999976
7649;0.494953;0.925541;0.999994
7650;0.500000;0.923880;1.000000
7651;0.505030;0.922201;0.999994
7652;0.510043;0.920505;0.999976
7653;0.515038;0.918791;0.999945
7654;0.520016;0.917060;0.999903
7655;0.524977;0.915311;0.999848
7656;0.529919;0.913545;0.999781
7657;0.534844;0.911762;0.999701
7658;0.539751;0.909961;0.999610
7659;0.544639;0.908143;0.999507
7660;0.549509;0.906308;0.999391
7661;0.554360;0.904455;0.999263
7662;0.559193;0.902585;0.999123
7663;0.564007;0.900698;0.998971
7664;0.568801;0.898794;0.998806
7665;0.573576;0.896873;0.998630
7666;0.578332;0.894934;0.998441
7667;0.583069;0.892979;0.998240
7668;0.587785;0.891007;0.998027
7669;0.592482;0.889017;0.997801
7670;0.597159;0.887011;0.997564
7671;0.601815;0.884988;0.997314
7672;0.606451;0.882948;0.997053
7673;0.611067;0.880891;0.996779
7674;0.615661;0.878817;0.996493
7675;0.620235;0.876727;0.996195
7676;0.624789;0.874620;0.995884
7677;0.629320;0.872496;0.995562
7678;0.633831;0.870356;0.995227
7679;0.638320;0.868199;0.994881
7680;0.642788;0.866025;0.994522
7681;0.647233;0.863836;0.994151
7682;0.651657;0.861629;0.993768
7683;0.656059;0.859406;0.993373
7684;0.660439;0.857167;0.992966
7685;0.664796;0.854912;0.992546
7686;0.669131;0.852640;0.992115
7687;0.673443;0.850352;0.991671
7688;0.677732;0.848048;0.991216
7689;0.681998;0.845728;0.990748
7690;0.686242;0.843391;0.990268
7691;0.690462;0.841039;0.989776
7692;0.694658;0.838671;0.989272
7693;0.698832;0.836286;0.988756
7694;0.702981;0.833886;0.988228
7695;0.707107;0.831470;0.987688
7696;0.711209;0.829038;0.987136
7697;0.715286;0.826590;0.986572
7698;0.719340;0.824126;0.985996
7699;0.723369;0.821647;0.985408
7700;0.727374;0.819152;0.984808
7701;0.731354;0.816642;0.984196
7702;0.735309;0.814116;0.983571
7703;0.739239;0.811574;0.982935
7704;0.743145;0.809017;0.982287
7705;0.747025;0.806445;0.981627
7706;0.750880;0.803857;0.980955
7707;0.754710;0.801254;0.980271
7708;0.758514;0.798636;0.979575
7709;0.762292;0.796002;0.978867
7710;0.766044;0.793353;0.978148
7711;0.769771;0.790690;0.977416
7712;0.773472;0.788011;0.976672
7713;0.777146;0.785317;0.975917
7714;0.780794;0.782608;0.975149
7715;0.784416;0.779884;0.974370
7716;0.788011;0.777146;0.973579
7717;0.791579;0.774393;0.972776
7718;0.795121;0.771625;0.971961
7719;0.798636;0.768842;0.971134
7720;0.802123;0.766044;0.970296
7721;0.805584;0.763232;0.969445
7722;0.809017;0.760406;0.968583
7723;0.812423;0.757565;0.967709
7724;0.815801;0.754710;0.966823
7725;0.819152;0.751840;0.965926
7726;0.822475;0.748956;0.965016
7727;0.825770;0.746057;0.964095
7728;0.829038;0.743145;0.963163
7729;0.832277;0.740218;0.962218
7730;0.835488;0.737277;0.961262
7731;0.838671;0.734323;0.960294
7732;0.841825;0.731354;0.959314
7733;0.844951;0.728371;0.958323
7734;0.848048;0.725374;0.957319
7735;0.851117;0.722364;0.956305
7736;0.854156;0.719340;0.955278
7737;0.857167;0.716302;0.954240
7738;0.860149;0.713250;0.953191
7739;0.863102;0.710185;0.952129
7740;0.866025;0.707107;0.951057
7741;0.868920;0.704015;0.949972
7742;0.871784;0.700909;0.948876
7743;0.874620;0.697790;0.947768
7744;0.877425;0.694658;0.946649
7745;0.880201;0.691513;0.945519
7746;0.882948;0.688355;0.944376
7747;0.885664;0.685183;0.943223
7748;0.888350;0.681998;0.942057
7749;0.891007;0.678801;0.940881
